Generation,Species 0,Species 1,Species 2
2948,0.5046282652376349,0.7487117623663426,7.848890181782528
2949,0.5045334919339114,0.7477582140373759,7.841669846986254
2950,0.5044390663492109,0.7468060904267724,7.834455526385276
2951,0.5043449879945389,0.7458553890256142,7.827247216604317
2952,0.5042512563820791,0.7449061073300569,7.820044914265272
2953,0.5041578710251908,0.7439582428413183,7.812848615987225
2954,0.5040648314384057,0.743011793065667,7.805658318386468
2955,0.5039721371374248,0.7420667555144116,7.798474018076518
2956,0.5038797876391155,0.7411231277038889,7.791295711668138
2957,0.5037877824615086,0.7401809071554533,7.78412339576935
2958,0.5036961211237955,0.7392400913954651,7.776957066985458
2959,0.5036048031463252,0.7383006779552798,7.769796721919062
2960,0.5035138280506012,0.7373626643712365,7.762642357170078
2961,0.5034231953592788,0.7364260481846475,7.755493969335753
2962,0.503332904596162,0.7354908269417864,7.748351555010688
2963,0.5032429552862004,0.7345569981938777,7.7412151107868485
2964,0.5031533469554871,0.7336245594970855,7.734084633253588
2965,0.5030640791312545,0.7326935084125027,7.726960118997664
2966,0.5029751513418728,0.7317638425061397,7.719841564603253
2967,0.5028865631168459,0.7308355593489139,7.712728966651969
2968,0.5027983139868094,0.7299086565166385,7.705622321722885
2969,0.5027104034835275,0.7289831315900118,7.698521626392544
2970,0.5026228311398896,0.7280589821546062,7.691426877234978
2971,0.5025355964899084,0.7271362058008571,7.684338070821729
2972,0.5024486990687164,0.7262148001240528,7.677255203721862
2973,0.502362138412563,0.7252947627243232,7.670178272501984
2974,0.5022759140588124,0.7243760912066292,7.663107273726258
2975,0.5021900255459398,0.7234587831807516,7.656042203956424
2976,0.5021044724135294,0.7225428362612812,7.648983059751816
2977,0.502019254202271,0.7216282480676074,7.641929837669373
2978,0.5019343704539577,0.7207150162239078,7.634882534263664
2979,0.5018498207114831,0.7198031383591375,7.6278411460868965
2980,0.5017656045188378,0.7188926121070186,7.6208056696889415
2981,0.5016817214211076,0.7179834351060297,7.613776101617343
2982,0.5015981709644701,0.717075604999395,7.606752438417337
2983,0.5015149526961923,0.7161691194350742,7.599734676631872
2984,0.5014320661646274,0.7152639760657515,7.592722812801618
2985,0.5013495109192129,0.7143601725488256,7.58571684346499
2986,0.5012672865104668,0.7134577065463987,7.578716765158159
2987,0.5011853924899857,0.712556575725267,7.571722574415072
2988,0.5011038284104419,0.7116567777569092,7.5647342677674665
2989,0.5010225938255803,0.7107583103174767,7.557751841744886
2990,0.5009416882902163,0.7098611710877832,7.550775292874698
2991,0.5008611113602327,0.7089653577532944,7.54380461768211
2992,0.500780862592577,0.7080708680041173,7.536839812690183
2993,0.5007009415452591,0.7071776995349905,7.529880874419852
2994,0.5006213477773483,0.7062858500452736,7.5229277993899375
2995,0.5005420808489708,0.7053953172389367,7.515980584117163
2996,0.5004631403213068,0.7045060988245508,7.509039225116173
2997,0.5003845257565882,0.7036181925152775,7.502103718899546
2998,0.5003062367180957,0.702731596028858,7.495174061977809
2999,0.5002282727701566,0.7018463070876043,7.488250250859458
3000,0.5001506334781414,0.7009623234183877,7.48133228205097
3001,0.500073318408462,0.7000796427526298,7.47442015205682
3002,0.4999963271285687,0.6991982628262919,7.467513857379495
3003,0.4999196592069474,0.698318181379865,7.460613394519511
3004,0.49984331421311756,0.6974393961583598,7.453718759975429
3005,0.4997672917176291,0.6965619049112969,7.446829950243869
3006,0.49969159129206026,0.6956857053926964,7.439946961819524
3007,0.4996162125090145,0.6948107953610683,7.433069791195181
