Generations,PopulationSize,SelectionCoefficient,StartAlleleFrequency,NumAlleles,AlleleFrequency
128,150,0.0015,0.6,8,0.05333333333333334
129,150,0.0015,0.6,9,0.06
130,150,0.0015,0.6,7,0.04666666666666667
131,150,0.0015,0.6,3,0.02
132,150,0.0015,0.6,1,0.006666666666666667
133,150,0.0015,0.6,0,0
134,150,0.0015,0.6,0,0
135,150,0.0015,0.6,0,0
136,150,0.0015,0.6,0,0
137,150,0.0015,0.6,0,0
138,150,0.0015,0.6,0,0
139,150,0.0015,0.6,0,0
140,150,0.0015,0.6,0,0
141,150,0.0015,0.6,0,0
142,150,0.0015,0.6,0,0
143,150,0.0015,0.6,0,0
144,150,0.0015,0.6,0,0
145,150,0.0015,0.6,0,0
146,150,0.0015,0.6,0,0
147,150,0.0015,0.6,0,0
148,150,0.0015,0.6,0,0
149,150,0.0015,0.6,0,0
150,150,0.0015,0.6,0,0
151,150,0.0015,0.6,0,0
152,150,0.0015,0.6,0,0
153,150,0.0015,0.6,0,0
154,150,0.0015,0.6,0,0
155,150,0.0015,0.6,0,0
156,150,0.0015,0.6,0,0
157,150,0.0015,0.6,0,0
158,150,0.0015,0.6,0,0
159,150,0.0015,0.6,0,0
160,150,0.0015,0.6,0,0
161,150,0.0015,0.6,0,0
162,150,0.0015,0.6,0,0
163,150,0.0015,0.6,0,0
164,150,0.0015,0.6,0,0
165,150,0.0015,0.6,0,0
166,150,0.0015,0.6,0,0
167,150,0.0015,0.6,0,0
168,150,0.0015,0.6,0,0
169,150,0.0015,0.6,0,0
170,150,0.0015,0.6,0,0
171,150,0.0015,0.6,0,0
172,150,0.0015,0.6,0,0
173,150,0.0015,0.6,0,0
174,150,0.0015,0.6,0,0
175,150,0.0015,0.6,0,0
176,150,0.0015,0.6,0,0
177,150,0.0015,0.6,0,0
178,150,0.0015,0.6,0,0
179,150,0.0015,0.6,0,0
180,150,0.0015,0.6,0,0
181,150,0.0015,0.6,0,0
182,150,0.0015,0.6,0,0
183,150,0.0015,0.6,0,0
184,150,0.0015,0.6,0,0
185,150,0.0015,0.6,0,0
186,150,0.0015,0.6,0,0
187,150,0.0015,0.6,0,0
188,150,0.0015,0.6,0,0
189,150,0.0015,0.6,0,0
190,150,0.0015,0.6,0,0
191,150,0.0015,0.6,0,0
192,150,0.0015,0.6,0,0
193,150,0.0015,0.6,0,0
194,150,0.0015,0.6,0,0
195,150,0.0015,0.6,0,0
196,150,0.0015,0.6,0,0
197,150,0.0015,0.6,0,0
198,150,0.0015,0.6,0,0
199,150,0.0015,0.6,0,0
0,150,0.0015,0.6,90,0.6
1,150,0.0015,0.6,85,0.5666666666666667
2,150,0.0015,0.6,93,0.62
3,150,0.0015,0.6,103,0.6866666666666666
4,150,0.0015,0.6,109,0.7266666666666667
5,150,0.0015,0.6,112,0.7466666666666667
6,150,0.0015,0.6,118,0.7866666666666666
7,150,0.0015,0.6,117,0.78
8,150,0.0015,0.6,116,0.7733333333333333
9,150,0.0015,0.6,123,0.82
10,150,0.0015,0.6,126,0.84
11,150,0.0015,0.6,124,0.8266666666666667
12,150,0.0015,0.6,123,0.82
13,150,0.0015,0.6,123,0.82
14,150,0.0015,0.6,118,0.7866666666666666
15,150,0.0015,0.6,119,0.7933333333333333
16,150,0.0015,0.6,125,0.8333333333333334
17,150,0.0015,0.6,127,0.8466666666666667
18,150,0.0015,0.6,129,0.86
19,150,0.0015,0.6,129,0.86
20,150,0.0015,0.6,127,0.8466666666666667
21,150,0.0015,0.6,126,0.84
22,150,0.0015,0.6,121,0.8066666666666666
23,150,0.0015,0.6,117,0.78
24,150,0.0015,0.6,116,0.7733333333333333
25,150,0.0015,0.6,115,0.7666666666666667
26,150,0.0015,0.6,116,0.7733333333333333
27,150,0.0015,0.6,109,0.7266666666666667
28,150,0.0015,0.6,105,0.7
29,150,0.0015,0.6,100,0.6666666666666666
30,150,0.0015,0.6,102,0.68
31,150,0.0015,0.6,104,0.6933333333333334
32,150,0.0015,0.6,109,0.7266666666666667
33,150,0.0015,0.6,122,0.8133333333333334
34,150,0.0015,0.6,121,0.8066666666666666
35,150,0.0015,0.6,122,0.8133333333333334
36,150,0.0015,0.6,127,0.8466666666666667
37,150,0.0015,0.6,129,0.86
38,150,0.0015,0.6,128,0.8533333333333334
39,150,0.0015,0.6,127,0.8466666666666667
40,150,0.0015,0.6,128,0.8533333333333334
41,150,0.0015,0.6,126,0.84
42,150,0.0015,0.6,131,0.8733333333333333
43,150,0.0015,0.6,125,0.8333333333333334
44,150,0.0015,0.6,122,0.8133333333333334
45,150,0.0015,0.6,118,0.7866666666666666
46,150,0.0015,0.6,105,0.7
47,150,0.0015,0.6,90,0.6
48,150,0.0015,0.6,89,0.5933333333333334
49,150,0.0015,0.6,89,0.5933333333333334
50,150,0.0015,0.6,96,0.64
51,150,0.0015,0.6,101,0.6733333333333333
52,150,0.0015,0.6,105,0.7
53,150,0.0015,0.6,105,0.7
54,150,0.0015,0.6,107,0.7133333333333334
55,150,0.0015,0.6,105,0.7
56,150,0.0015,0.6,98,0.6533333333333333
57,150,0.0015,0.6,100,0.6666666666666666
58,150,0.0015,0.6,100,0.6666666666666666
59,150,0.0015,0.6,99,0.66
60,150,0.0015,0.6,99,0.66
61,150,0.0015,0.6,95,0.6333333333333333
62,150,0.0015,0.6,84,0.56
63,150,0.0015,0.6,88,0.5866666666666667
64,150,0.0015,0.6,91,0.6066666666666667
65,150,0.0015,0.6,86,0.5733333333333334
66,150,0.0015,0.6,82,0.5466666666666666
67,150,0.0015,0.6,88,0.5866666666666667
68,150,0.0015,0.6,80,0.5333333333333333
69,150,0.0015,0.6,75,0.5
70,150,0.0015,0.6,73,0.4866666666666667
71,150,0.0015,0.6,68,0.4533333333333333
72,150,0.0015,0.6,68,0.4533333333333333
73,150,0.0015,0.6,70,0.4666666666666667
74,150,0.0015,0.6,62,0.41333333333333333
75,150,0.0015,0.6,56,0.37333333333333335
76,150,0.0015,0.6,55,0.36666666666666664
77,150,0.0015,0.6,57,0.38
78,150,0.0015,0.6,61,0.4066666666666667
79,150,0.0015,0.6,58,0.38666666666666666
80,150,0.0015,0.6,55,0.36666666666666664
81,150,0.0015,0.6,56,0.37333333333333335
82,150,0.0015,0.6,54,0.36
83,150,0.0015,0.6,48,0.32
84,150,0.0015,0.6,45,0.3
85,150,0.0015,0.6,45,0.3
86,150,0.0015,0.6,51,0.34
87,150,0.0015,0.6,52,0.3466666666666667
88,150,0.0015,0.6,58,0.38666666666666666
89,150,0.0015,0.6,68,0.4533333333333333
90,150,0.0015,0.6,56,0.37333333333333335
91,150,0.0015,0.6,60,0.4
92,150,0.0015,0.6,55,0.36666666666666664
93,150,0.0015,0.6,57,0.38
94,150,0.0015,0.6,50,0.3333333333333333
95,150,0.0015,0.6,48,0.32
96,150,0.0015,0.6,49,0.32666666666666666
97,150,0.0015,0.6,44,0.29333333333333333
98,150,0.0015,0.6,42,0.28
99,150,0.0015,0.6,42,0.28
100,150,0.0015,0.6,45,0.3
101,150,0.0015,0.6,44,0.29333333333333333
102,150,0.0015,0.6,49,0.32666666666666666
103,150,0.0015,0.6,53,0.35333333333333333
104,150,0.0015,0.6,49,0.32666666666666666
105,150,0.0015,0.6,55,0.36666666666666664
106,150,0.0015,0.6,59,0.3933333333333333
107,150,0.0015,0.6,58,0.38666666666666666
108,150,0.0015,0.6,54,0.36
109,150,0.0015,0.6,60,0.4
110,150,0.0015,0.6,60,0.4
111,150,0.0015,0.6,52,0.3466666666666667
112,150,0.0015,0.6,43,0.2866666666666667
113,150,0.0015,0.6,37,0.24666666666666667
114,150,0.0015,0.6,40,0.26666666666666666
115,150,0.0015,0.6,41,0.2733333333333333
116,150,0.0015,0.6,45,0.3
117,150,0.0015,0.6,43,0.2866666666666667
118,150,0.0015,0.6,45,0.3
119,150,0.0015,0.6,44,0.29333333333333333
120,150,0.0015,0.6,48,0.32
121,150,0.0015,0.6,57,0.38
122,150,0.0015,0.6,52,0.3466666666666667
123,150,0.0015,0.6,59,0.3933333333333333
124,150,0.0015,0.6,60,0.4
125,150,0.0015,0.6,62,0.41333333333333333
126,150,0.0015,0.6,70,0.4666666666666667
127,150,0.0015,0.6,68,0.4533333333333333
128,150,0.0015,0.6,64,0.4266666666666667
129,150,0.0015,0.6,63,0.42
130,150,0.0015,0.6,69,0.46
131,150,0.0015,0.6,75,0.5
132,150,0.0015,0.6,71,0.47333333333333333
133,150,0.0015,0.6,62,0.41333333333333333
134,150,0.0015,0.6,55,0.36666666666666664
135,150,0.0015,0.6,47,0.31333333333333335
136,150,0.0015,0.6,43,0.2866666666666667
137,150,0.0015,0.6,41,0.2733333333333333
138,150,0.0015,0.6,46,0.30666666666666664
139,150,0.0015,0.6,46,0.30666666666666664
140,150,0.0015,0.6,46,0.30666666666666664
141,150,0.0015,0.6,33,0.22
142,150,0.0015,0.6,27,0.18
143,150,0.0015,0.6,31,0.20666666666666667
144,150,0.0015,0.6,36,0.24
145,150,0.0015,0.6,35,0.23333333333333334
146,150,0.0015,0.6,32,0.21333333333333335
147,150,0.0015,0.6,29,0.19333333333333333
148,150,0.0015,0.6,21,0.14
149,150,0.0015,0.6,19,0.12666666666666668
150,150,0.0015,0.6,17,0.11333333333333333
151,150,0.0015,0.6,18,0.12
152,150,0.0015,0.6,22,0.14666666666666667
153,150,0.0015,0.6,18,0.12
154,150,0.0015,0.6,16,0.10666666666666667
155,150,0.0015,0.6,16,0.10666666666666667
156,150,0.0015,0.6,17,0.11333333333333333
157,150,0.0015,0.6,22,0.14666666666666667
158,150,0.0015,0.6,23,0.15333333333333332
159,150,0.0015,0.6,10,0.06666666666666667
160,150,0.0015,0.6,7,0.04666666666666667
161,150,0.0015,0.6,10,0.06666666666666667
162,150,0.0015,0.6,5,0.03333333333333333
163,150,0.0015,0.6,7,0.04666666666666667
164,150,0.0015,0.6,11,0.07333333333333333
165,150,0.0015,0.6,9,0.06
166,150,0.0015,0.6,15,0.1
167,150,0.0015,0.6,9,0.06
168,150,0.0015,0.6,17,0.11333333333333333
169,150,0.0015,0.6,13,0.08666666666666667
170,150,0.0015,0.6,7,0.04666666666666667
171,150,0.0015,0.6,5,0.03333333333333333
172,150,0.0015,0.6,3,0.02
173,150,0.0015,0.6,4,0.02666666666666667
174,150,0.0015,0.6,6,0.04
175,150,0.0015,0.6,8,0.05333333333333334
176,150,0.0015,0.6,6,0.04
177,150,0.0015,0.6,1,0.006666666666666667
178,150,0.0015,0.6,2,0.013333333333333334
179,150,0.0015,0.6,2,0.013333333333333334
180,150,0.0015,0.6,2,0.013333333333333334
181,150,0.0015,0.6,1,0.006666666666666667
182,150,0.0015,0.6,1,0.006666666666666667
183,150,0.0015,0.6,1,0.006666666666666667
184,150,0.0015,0.6,2,0.013333333333333334
185,150,0.0015,0.6,1,0.006666666666666667
186,150,0.0015,0.6,3,0.02
187,150,0.0015,0.6,2,0.013333333333333334
188,150,0.0015,0.6,1,0.006666666666666667
189,150,0.0015,0.6,1,0.006666666666666667
190,150,0.0015,0.6,3,0.02
191,150,0.0015,0.6,3,0.02
192,150,0.0015,0.6,1,0.006666666666666667
193,150,0.0015,0.6,0,0
194,150,0.0015,0.6,0,0
195,150,0.0015,0.6,0,0
196,150,0.0015,0.6,0,0
197,150,0.0015,0.6,0,0
198,150,0.0015,0.6,0,0
199,150,0.0015,0.6,0,0
0,150,0.0015,0.6,90,0.6
1,150,0.0015,0.6,90,0.6
2,150,0.0015,0.6,92,0.6133333333333333
3,150,0.0015,0.6,96,0.64
4,150,0.0015,0.6,100,0.6666666666666666
5,150,0.0015,0.6,91,0.6066666666666667
6,150,0.0015,0.6,97,0.6466666666666666
7,150,0.0015,0.6,101,0.6733333333333333
8,150,0.0015,0.6,99,0.66
9,150,0.0015,0.6,91,0.6066666666666667
10,150,0.0015,0.6,95,0.6333333333333333
11,150,0.0015,0.6,87,0.58
12,150,0.0015,0.6,80,0.5333333333333333
13,150,0.0015,0.6,83,0.5533333333333333
14,150,0.0015,0.6,72,0.48
15,150,0.0015,0.6,79,0.5266666666666666
16,150,0.0015,0.6,91,0.6066666666666667
17,150,0.0015,0.6,100,0.6666666666666666
18,150,0.0015,0.6,100,0.6666666666666666
19,150,0.0015,0.6,103,0.6866666666666666
20,150,0.0015,0.6,108,0.72
21,150,0.0015,0.6,107,0.7133333333333334
22,150,0.0015,0.6,106,0.7066666666666667
23,150,0.0015,0.6,94,0.6266666666666667
24,150,0.0015,0.6,95,0.6333333333333333
25,150,0.0015,0.6,95,0.6333333333333333
26,150,0.0015,0.6,95,0.6333333333333333
27,150,0.0015,0.6,99,0.66
28,150,0.0015,0.6,99,0.66
29,150,0.0015,0.6,103,0.6866666666666666
30,150,0.0015,0.6,105,0.7
31,150,0.0015,0.6,98,0.6533333333333333
32,150,0.0015,0.6,99,0.66
33,150,0.0015,0.6,100,0.6666666666666666
34,150,0.0015,0.6,99,0.66
35,150,0.0015,0.6,95,0.6333333333333333
36,150,0.0015,0.6,99,0.66
37,150,0.0015,0.6,94,0.6266666666666667
38,150,0.0015,0.6,88,0.5866666666666667
39,150,0.0015,0.6,90,0.6
40,150,0.0015,0.6,107,0.7133333333333334
41,150,0.0015,0.6,106,0.7066666666666667
42,150,0.0015,0.6,112,0.7466666666666667
43,150,0.0015,0.6,104,0.6933333333333334
44,150,0.0015,0.6,104,0.6933333333333334
45,150,0.0015,0.6,109,0.7266666666666667
46,150,0.0015,0.6,115,0.7666666666666667
47,150,0.0015,0.6,108,0.72
48,150,0.0015,0.6,109,0.7266666666666667
49,150,0.0015,0.6,104,0.6933333333333334
50,150,0.0015,0.6,109,0.7266666666666667
51,150,0.0015,0.6,107,0.7133333333333334
52,150,0.0015,0.6,109,0.7266666666666667
53,150,0.0015,0.6,111,0.74
54,150,0.0015,0.6,113,0.7533333333333333
55,150,0.0015,0.6,111,0.74
56,150,0.0015,0.6,114,0.76
57,150,0.0015,0.6,113,0.7533333333333333
58,150,0.0015,0.6,125,0.8333333333333334
59,150,0.0015,0.6,127,0.8466666666666667
60,150,0.0015,0.6,118,0.7866666666666666
61,150,0.0015,0.6,131,0.8733333333333333
62,150,0.0015,0.6,133,0.8866666666666667
63,150,0.0015,0.6,129,0.86
64,150,0.0015,0.6,125,0.8333333333333334
65,150,0.0015,0.6,119,0.7933333333333333
66,150,0.0015,0.6,123,0.82
67,150,0.0015,0.6,122,0.8133333333333334
68,150,0.0015,0.6,127,0.8466666666666667
69,150,0.0015,0.6,128,0.8533333333333334
70,150,0.0015,0.6,128,0.8533333333333334
71,150,0.0015,0.6,124,0.8266666666666667
72,150,0.0015,0.6,123,0.82
73,150,0.0015,0.6,125,0.8333333333333334
74,150,0.0015,0.6,128,0.8533333333333334
75,150,0.0015,0.6,119,0.7933333333333333
76,150,0.0015,0.6,118,0.7866666666666666
77,150,0.0015,0.6,117,0.78
78,150,0.0015,0.6,118,0.7866666666666666
79,150,0.0015,0.6,112,0.7466666666666667
80,150,0.0015,0.6,102,0.68
81,150,0.0015,0.6,104,0.6933333333333334
82,150,0.0015,0.6,92,0.6133333333333333
83,150,0.0015,0.6,89,0.5933333333333334
84,150,0.0015,0.6,79,0.5266666666666666
85,150,0.0015,0.6,74,0.49333333333333335
86,150,0.0015,0.6,74,0.49333333333333335
87,150,0.0015,0.6,74,0.49333333333333335
88,150,0.0015,0.6,70,0.4666666666666667
89,150,0.0015,0.6,67,0.44666666666666666
90,150,0.0015,0.6,62,0.41333333333333333
91,150,0.0015,0.6,68,0.4533333333333333
92,150,0.0015,0.6,72,0.48
93,150,0.0015,0.6,73,0.4866666666666667
94,150,0.0015,0.6,77,0.5133333333333333
95,150,0.0015,0.6,76,0.5066666666666667
96,150,0.0015,0.6,73,0.4866666666666667
97,150,0.0015,0.6,61,0.4066666666666667
98,150,0.0015,0.6,56,0.37333333333333335
99,150,0.0015,0.6,60,0.4
100,150,0.0015,0.6,68,0.4533333333333333
101,150,0.0015,0.6,67,0.44666666666666666
102,150,0.0015,0.6,70,0.4666666666666667
103,150,0.0015,0.6,73,0.4866666666666667
104,150,0.0015,0.6,81,0.54
105,150,0.0015,0.6,85,0.5666666666666667
106,150,0.0015,0.6,88,0.5866666666666667
107,150,0.0015,0.6,88,0.5866666666666667
108,150,0.0015,0.6,89,0.5933333333333334
109,150,0.0015,0.6,93,0.62
110,150,0.0015,0.6,91,0.6066666666666667
111,150,0.0015,0.6,93,0.62
112,150,0.0015,0.6,103,0.6866666666666666
113,150,0.0015,0.6,103,0.6866666666666666
114,150,0.0015,0.6,92,0.6133333333333333
115,150,0.0015,0.6,96,0.64
116,150,0.0015,0.6,94,0.6266666666666667
117,150,0.0015,0.6,93,0.62
118,150,0.0015,0.6,94,0.6266666666666667
119,150,0.0015,0.6,96,0.64
120,150,0.0015,0.6,93,0.62
121,150,0.0015,0.6,83,0.5533333333333333
122,150,0.0015,0.6,85,0.5666666666666667
123,150,0.0015,0.6,87,0.58
124,150,0.0015,0.6,72,0.48
125,150,0.0015,0.6,80,0.5333333333333333
126,150,0.0015,0.6,77,0.5133333333333333
127,150,0.0015,0.6,77,0.5133333333333333
128,150,0.0015,0.6,89,0.5933333333333334
129,150,0.0015,0.6,98,0.6533333333333333
130,150,0.0015,0.6,96,0.64
131,150,0.0015,0.6,89,0.5933333333333334
132,150,0.0015,0.6,82,0.5466666666666666
133,150,0.0015,0.6,75,0.5
134,150,0.0015,0.6,72,0.48
135,150,0.0015,0.6,67,0.44666666666666666
136,150,0.0015,0.6,73,0.4866666666666667
137,150,0.0015,0.6,82,0.5466666666666666
138,150,0.0015,0.6,81,0.54
139,150,0.0015,0.6,84,0.56
140,150,0.0015,0.6,74,0.49333333333333335
141,150,0.0015,0.6,78,0.52
142,150,0.0015,0.6,78,0.52
143,150,0.0015,0.6,82,0.5466666666666666
144,150,0.0015,0.6,81,0.54
145,150,0.0015,0.6,80,0.5333333333333333
146,150,0.0015,0.6,72,0.48
147,150,0.0015,0.6,81,0.54
148,150,0.0015,0.6,90,0.6
149,150,0.0015,0.6,91,0.6066666666666667
150,150,0.0015,0.6,87,0.58
151,150,0.0015,0.6,95,0.6333333333333333
152,150,0.0015,0.6,98,0.6533333333333333
153,150,0.0015,0.6,102,0.68
154,150,0.0015,0.6,105,0.7
155,150,0.0015,0.6,99,0.66
156,150,0.0015,0.6,105,0.7
157,150,0.0015,0.6,104,0.6933333333333334
158,150,0.0015,0.6,102,0.68
159,150,0.0015,0.6,103,0.6866666666666666
160,150,0.0015,0.6,100,0.6666666666666666
161,150,0.0015,0.6,100,0.6666666666666666
162,150,0.0015,0.6,90,0.6
163,150,0.0015,0.6,86,0.5733333333333334
164,150,0.0015,0.6,76,0.5066666666666667
165,150,0.0015,0.6,76,0.5066666666666667
166,150,0.0015,0.6,74,0.49333333333333335
167,150,0.0015,0.6,90,0.6
168,150,0.0015,0.6,97,0.6466666666666666
169,150,0.0015,0.6,97,0.6466666666666666
170,150,0.0015,0.6,101,0.6733333333333333
171,150,0.0015,0.6,92,0.6133333333333333
172,150,0.0015,0.6,95,0.6333333333333333
173,150,0.0015,0.6,94,0.6266666666666667
174,150,0.0015,0.6,95,0.6333333333333333
175,150,0.0015,0.6,97,0.6466666666666666
176,150,0.0015,0.6,102,0.68
177,150,0.0015,0.6,100,0.6666666666666666
178,150,0.0015,0.6,95,0.6333333333333333
179,150,0.0015,0.6,93,0.62
180,150,0.0015,0.6,103,0.6866666666666666
181,150,0.0015,0.6,108,0.72
182,150,0.0015,0.6,116,0.7733333333333333
183,150,0.0015,0.6,111,0.74
184,150,0.0015,0.6,103,0.6866666666666666
185,150,0.0015,0.6,101,0.6733333333333333
186,150,0.0015,0.6,97,0.6466666666666666
187,150,0.0015,0.6,89,0.5933333333333334
188,150,0.0015,0.6,86,0.5733333333333334
189,150,0.0015,0.6,86,0.5733333333333334
190,150,0.0015,0.6,86,0.5733333333333334
191,150,0.0015,0.6,94,0.6266666666666667
192,150,0.0015,0.6,95,0.6333333333333333
193,150,0.0015,0.6,94,0.6266666666666667
194,150,0.0015,0.6,92,0.6133333333333333
195,150,0.0015,0.6,94,0.6266666666666667
196,150,0.0015,0.6,95,0.6333333333333333
197,150,0.0015,0.6,93,0.62
198,150,0.0015,0.6,94,0.6266666666666667
199,150,0.0015,0.6,91,0.6066666666666667
0,150,0.0015,0.6,90,0.6
1,150,0.0015,0.6,91,0.6066666666666667
2,150,0.0015,0.6,100,0.6666666666666666
3,150,0.0015,0.6,106,0.7066666666666667
4,150,0.0015,0.6,89,0.5933333333333334
5,150,0.0015,0.6,90,0.6
6,150,0.0015,0.6,90,0.6
7,150,0.0015,0.6,85,0.5666666666666667
8,150,0.0015,0.6,72,0.48
9,150,0.0015,0.6,72,0.48
10,150,0.0015,0.6,74,0.49333333333333335
11,150,0.0015,0.6,77,0.5133333333333333
12,150,0.0015,0.6,66,0.44
13,150,0.0015,0.6,64,0.4266666666666667
14,150,0.0015,0.6,63,0.42
15,150,0.0015,0.6,62,0.41333333333333333
16,150,0.0015,0.6,61,0.4066666666666667
17,150,0.0015,0.6,60,0.4
18,150,0.0015,0.6,61,0.4066666666666667
19,150,0.0015,0.6,57,0.38
20,150,0.0015,0.6,54,0.36
21,150,0.0015,0.6,52,0.3466666666666667
22,150,0.0015,0.6,62,0.41333333333333333
23,150,0.0015,0.6,59,0.3933333333333333
24,150,0.0015,0.6,55,0.36666666666666664
25,150,0.0015,0.6,64,0.4266666666666667
26,150,0.0015,0.6,66,0.44
27,150,0.0015,0.6,64,0.4266666666666667
28,150,0.0015,0.6,65,0.43333333333333335
29,150,0.0015,0.6,68,0.4533333333333333
30,150,0.0015,0.6,69,0.46
31,150,0.0015,0.6,75,0.5
32,150,0.0015,0.6,71,0.47333333333333333
33,150,0.0015,0.6,63,0.42
34,150,0.0015,0.6,63,0.42
35,150,0.0015,0.6,53,0.35333333333333333
36,150,0.0015,0.6,53,0.35333333333333333
37,150,0.0015,0.6,44,0.29333333333333333
38,150,0.0015,0.6,56,0.37333333333333335
39,150,0.0015,0.6,57,0.38
40,150,0.0015,0.6,67,0.44666666666666666
41,150,0.0015,0.6,61,0.4066666666666667
42,150,0.0015,0.6,53,0.35333333333333333
43,150,0.0015,0.6,53,0.35333333333333333
44,150,0.0015,0.6,53,0.35333333333333333
45,150,0.0015,0.6,50,0.3333333333333333
46,150,0.0015,0.6,47,0.31333333333333335
47,150,0.0015,0.6,48,0.32
48,150,0.0015,0.6,47,0.31333333333333335
49,150,0.0015,0.6,52,0.3466666666666667
50,150,0.0015,0.6,58,0.38666666666666666
51,150,0.0015,0.6,66,0.44
52,150,0.0015,0.6,69,0.46
53,150,0.0015,0.6,62,0.41333333333333333
54,150,0.0015,0.6,69,0.46
55,150,0.0015,0.6,67,0.44666666666666666
56,150,0.0015,0.6,79,0.5266666666666666
57,150,0.0015,0.6,72,0.48
58,150,0.0015,0.6,64,0.4266666666666667
59,150,0.0015,0.6,62,0.41333333333333333
60,150,0.0015,0.6,66,0.44
61,150,0.0015,0.6,78,0.52
62,150,0.0015,0.6,77,0.5133333333333333
63,150,0.0015,0.6,82,0.5466666666666666
64,150,0.0015,0.6,93,0.62
65,150,0.0015,0.6,97,0.6466666666666666
66,150,0.0015,0.6,107,0.7133333333333334
67,150,0.0015,0.6,109,0.7266666666666667
68,150,0.0015,0.6,98,0.6533333333333333
69,150,0.0015,0.6,95,0.6333333333333333
70,150,0.0015,0.6,101,0.6733333333333333
71,150,0.0015,0.6,92,0.6133333333333333
72,150,0.0015,0.6,91,0.6066666666666667
73,150,0.0015,0.6,94,0.6266666666666667
74,150,0.0015,0.6,94,0.6266666666666667
75,150,0.0015,0.6,94,0.6266666666666667
76,150,0.0015,0.6,106,0.7066666666666667
77,150,0.0015,0.6,105,0.7
78,150,0.0015,0.6,100,0.6666666666666666
79,150,0.0015,0.6,104,0.6933333333333334
80,150,0.0015,0.6,100,0.6666666666666666
81,150,0.0015,0.6,102,0.68
82,150,0.0015,0.6,103,0.6866666666666666
83,150,0.0015,0.6,105,0.7
84,150,0.0015,0.6,114,0.76
85,150,0.0015,0.6,107,0.7133333333333334
86,150,0.0015,0.6,118,0.7866666666666666
87,150,0.0015,0.6,121,0.8066666666666666
88,150,0.0015,0.6,109,0.7266666666666667
89,150,0.0015,0.6,102,0.68
90,150,0.0015,0.6,106,0.7066666666666667
91,150,0.0015,0.6,102,0.68
92,150,0.0015,0.6,98,0.6533333333333333
93,150,0.0015,0.6,82,0.5466666666666666
94,150,0.0015,0.6,81,0.54
95,150,0.0015,0.6,90,0.6
96,150,0.0015,0.6,96,0.64
97,150,0.0015,0.6,107,0.7133333333333334
98,150,0.0015,0.6,103,0.6866666666666666
99,150,0.0015,0.6,107,0.7133333333333334
100,150,0.0015,0.6,100,0.6666666666666666
101,150,0.0015,0.6,89,0.5933333333333334
102,150,0.0015,0.6,81,0.54
103,150,0.0015,0.6,78,0.52
104,150,0.0015,0.6,84,0.56
105,150,0.0015,0.6,86,0.5733333333333334
106,150,0.0015,0.6,86,0.5733333333333334
107,150,0.0015,0.6,81,0.54
108,150,0.0015,0.6,89,0.5933333333333334
109,150,0.0015,0.6,82,0.5466666666666666
110,150,0.0015,0.6,87,0.58
111,150,0.0015,0.6,82,0.5466666666666666
112,150,0.0015,0.6,79,0.5266666666666666
113,150,0.0015,0.6,81,0.54
114,150,0.0015,0.6,81,0.54
115,150,0.0015,0.6,89,0.5933333333333334
116,150,0.0015,0.6,94,0.6266666666666667
117,150,0.0015,0.6,105,0.7
118,150,0.0015,0.6,97,0.6466666666666666
119,150,0.0015,0.6,103,0.6866666666666666
120,150,0.0015,0.6,106,0.7066666666666667
121,150,0.0015,0.6,116,0.7733333333333333
122,150,0.0015,0.6,115,0.7666666666666667
123,150,0.0015,0.6,118,0.7866666666666666
124,150,0.0015,0.6,120,0.8
125,150,0.0015,0.6,123,0.82
126,150,0.0015,0.6,124,0.8266666666666667
127,150,0.0015,0.6,123,0.82
128,150,0.0015,0.6,121,0.8066666666666666
129,150,0.0015,0.6,126,0.84
130,150,0.0015,0.6,132,0.88
131,150,0.0015,0.6,132,0.88
132,150,0.0015,0.6,126,0.84
133,150,0.0015,0.6,131,0.8733333333333333
134,150,0.0015,0.6,131,0.8733333333333333
135,150,0.0015,0.6,128,0.8533333333333334
136,150,0.0015,0.6,124,0.8266666666666667
137,150,0.0015,0.6,123,0.82
138,150,0.0015,0.6,122,0.8133333333333334
139,150,0.0015,0.6,118,0.7866666666666666
140,150,0.0015,0.6,119,0.7933333333333333
141,150,0.0015,0.6,114,0.76
142,150,0.0015,0.6,129,0.86
143,150,0.0015,0.6,136,0.9066666666666666
144,150,0.0015,0.6,137,0.9133333333333333
145,150,0.0015,0.6,138,0.92
146,150,0.0015,0.6,143,0.9533333333333334
147,150,0.0015,0.6,141,0.94
148,150,0.0015,0.6,142,0.9466666666666667
149,150,0.0015,0.6,141,0.94
150,150,0.0015,0.6,143,0.9533333333333334
151,150,0.0015,0.6,140,0.9333333333333333
152,150,0.0015,0.6,133,0.8866666666666667
153,150,0.0015,0.6,138,0.92
154,150,0.0015,0.6,143,0.9533333333333334
155,150,0.0015,0.6,143,0.9533333333333334
156,150,0.0015,0.6,141,0.94
157,150,0.0015,0.6,137,0.9133333333333333
158,150,0.0015,0.6,141,0.94
159,150,0.0015,0.6,138,0.92
160,150,0.0015,0.6,141,0.94
161,150,0.0015,0.6,145,0.9666666666666667
162,150,0.0015,0.6,143,0.9533333333333334
163,150,0.0015,0.6,147,0.98
164,150,0.0015,0.6,147,0.98
165,150,0.0015,0.6,150,1
166,150,0.0015,0.6,150,1
167,150,0.0015,0.6,150,1
168,150,0.0015,0.6,150,1
169,150,0.0015,0.6,150,1
170,150,0.0015,0.6,150,1
